SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (02G/12UG),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANA MAIOR (extinta) (02G/10U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABANAS DE TORRES (19C/02U),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABECEIRAS DE BASTO (04J/06UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO DE VIDE (19L/01UG),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABEÇO MONTEIRO (14N/04C),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,CABREIRO (02G/05UG),,
22/09/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
23/09/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
24/09/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
25/09/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
26/09/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
27/09/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
28/09/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
29/09/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
30/09/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
01/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,11,(vco),,,,,
02/10/1985 09:00,,,7.6,(vco),,,,,,,,,,,,,,,,,,,,,,,3.5,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,6,(vco),,,,,
03/10/1985 09:00,,,12.4,(vco),,,,,,,,,,,,,,,,,,,,,,,6,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,12,(vco),,,,,
04/10/1985 09:00,,,19.9,(vco),,,,,,,,,,,,,,,,,,,,,,,11,(vco),,,,,,,5.8,(vco),,,,,,,,,,,,,,,7,(vco),,,,,
05/10/1985 09:00,,,7.3,(vco),,,,,,,,,,,,,,,,,,,,,,,3,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,2.5,(vco),,,,,
06/10/1985 09:00,,,1.2,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
07/10/1985 09:00,,,4.4,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
08/10/1985 09:00,,,9.8,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
09/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
10/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
11/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
12/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
13/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
14/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
15/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
16/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
17/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
18/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
19/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
20/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0.9,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
21/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
22/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
23/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
24/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
25/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
26/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
27/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
28/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
29/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
30/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
31/10/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
01/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
02/11/1985 09:00,,,12.3,(vco),,,,,,,,,,,,,,,,,,,,,,,7,(vco),,,,,,,4,(vco),,,,,,,,,,,,,,,3.5,(vco),,,,,
03/11/1985 09:00,,,27.8,(vco),,,,,,,,,,,,,,,,,,,,,,,8.5,(vco),,,,,,,0.5,(vco),,,,,,,,,,,,,,,7.5,(vco),,,,,
04/11/1985 09:00,,,29.7,(vco),,,,,,,,,,,,,,,,,,,,,,,17,(vco),,,,,,,13.5,(vco),,,,,,,,,,,,,,,51.5,(vco),,,,,
05/11/1985 09:00,,,44.8,(vco),,,,,,,,,,,,,,,,,,,,,,,52.5,(vco),,,,,,,11.8,(vco),,,,,,,,,,,,,,,18,(vco),,,,,
06/11/1985 09:00,,,24.8,(vco),,,,,,,,,,,,,,,,,,,,,,,25,(vco),,,,,,,0.8,(vco),,,,,,,,,,,,,,,39,(vco),,,,,
07/11/1985 09:00,,,78.9,(vco),,,,,,,,,,,,,,,,,,,,,,,13,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,8,(vco),,,,,
08/11/1985 09:00,,,16.7,(vco),,,,,,,,,,,,,,,,,,,,,,,2,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,1,(vco),,,,,
09/11/1985 09:00,,,7,(vco),,,,,,,,,,,,,,,,,,,,,,,8.5,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,31,(vco),,,,,
10/11/1985 09:00,,,5.6,(vco),,,,,,,,,,,,,,,,,,,,,,,27,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,47.5,(vco),,,,,
11/11/1985 09:00,,,4.3,(vco),,,,,,,,,,,,,,,,,,,,,,,2.5,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
12/11/1985 09:00,,,1.2,(vco),,,,,,,,,,,,,,,,,,,,,,,12.5,(vco),,,,,,,6.5,(vco),,,,,,,,,,,,,,,10.5,(vco),,,,,
13/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,2.5,(vco),,,,,,,1,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
14/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
15/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
16/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
17/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
18/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
19/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
20/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
21/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
22/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
23/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
24/11/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
25/11/1985 09:00,,,2.3,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,3.5,(vco),,,,,
26/11/1985 09:00,,,4.4,(vco),,,,,,,,,,,,,,,,,,,,,,,4.5,(vco),,,,,,,28.1,(vco),,,,,,,,,,,,,,,3,(vco),,,,,
27/11/1985 09:00,,,15.6,(vco),,,,,,,,,,,,,,,,,,,,,,,8.5,(vco),,,,,,,7.5,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
28/11/1985 09:00,,,10.2,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
29/11/1985 09:00,,,9.1,(vco),,,,,,,,,,,,,,,,,,,,,,,2,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,5,(vco),,,,,
30/11/1985 09:00,,,8.3,(vco),,,,,,,,,,,,,,,,,,,,,,,37,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,59,(vco),,,,,
01/12/1985 09:00,,,4.3,(vco),,,,,,,,,,,,,,,,,,,,,,,3,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,3,(vco),,,,,
02/12/1985 09:00,,,2.5,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,19,(vco),,,,,
03/12/1985 09:00,,,18,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,4.5,(vco),,,,,
04/12/1985 09:00,,,22,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,46.5,(vco),,,,,
05/12/1985 09:00,,,7.8,(vco),,,,,,,,,,,,,,,,,,,,,,,25,(vco),,,,,,,8.5,(vco),,,,,,,,,,,,,,,41.5,(vco),,,,,
06/12/1985 09:00,,,6.7,(vco),,,,,,,,,,,,,,,,,,,,,,,12,(vco),,,,,,,1.6,(vco),,,,,,,,,,,,,,,8.5,(vco),,,,,
07/12/1985 09:00,,,5.6,(vco),,,,,,,,,,,,,,,,,,,,,,,3,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,6.5,(vco),,,,,
08/12/1985 09:00,,,11.9,(vco),,,,,,,,,,,,,,,,,,,,,,,20,(vco),,,,,,,3.4,(vco),,,,,,,,,,,,,,,34.5,(vco),,,,,
09/12/1985 09:00,,,6.3,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,2.4,(vco),,,,,,,,,,,,,,,2.5,(vco),,,,,
10/12/1985 09:00,,,0.8,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,7.5,(vco),,,,,
11/12/1985 09:00,,,1,(vco),,,,,,,,,,,,,,,,,,,,,,,9.5,(vco),,,,,,,3.6,(vco),,,,,,,,,,,,,,,4,(vco),,,,,
12/12/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
13/12/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
14/12/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
15/12/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
16/12/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
17/12/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
18/12/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
19/12/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
20/12/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
21/12/1985 09:00,,,4.3,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
22/12/1985 09:00,,,17.7,(vco),,,,,,,,,,,,,,,,,,,,,,,19,(vco),,,,,,,8,(vco),,,,,,,,,,,,,,,33.5,(vco),,,,,
23/12/1985 09:00,,,20.3,(vco),,,,,,,,,,,,,,,,,,,,,,,7,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,13.5,(vco),,,,,
24/12/1985 09:00,,,72.2,(vco),,,,,,,,,,,,,,,,,,,,,,,47.5,(vco),,,,,,,6,(vco),,,,,,,,,,,,,,,56.5,(vco),,,,,
25/12/1985 09:00,,,49.5,(vco),,,,,,,,,,,,,,,,,,,,,,,50.5,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,62.5,(vco),,,,,
26/12/1985 09:00,,,32.1,(vco),,,,,,,,,,,,,,,,,,,,,,,18.3,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,20,(vco),,,,,
27/12/1985 09:00,,,54.3,(vco),,,,,,,,,,,,,,,,,,,,,,,52.5,(vco),,,,,,,9.7,(vco),,,,,,,,,,,,,,,42.5,(vco),,,,,
28/12/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,15,(vco),,,,,,,7,(vco),,,,,,,,,,,,,,,2.5,(vco),,,,,
29/12/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,1,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
30/12/1985 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
31/12/1985 09:00,,,18.7,(vco),,,,,,,,,,,,,,,,,,,,,,,8,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,10.5,(vco),,,,,
01/01/1986 09:00,,,72.7,(vco),,,,,,,,,,,,,,,,,,,,,,,6,(vco),,,,,,,4.5,(vco),,,,,,,,,,,,,,,46,(vco),,,,,
02/01/1986 09:00,,,31.6,(vco),,,,,,,,,,,,,,,,,,,,,,,30,(vco),,,,,,,10.8,(vco),,,,,,,,,,,,,,,28,(vco),,,,,
03/01/1986 09:00,,,24.7,(vco),,,,,,,,,,,,,,,,,,,,,,,28.5,(vco),,,,,,,2.6,(vco),,,,,,,,,,,,,,,25,(vco),,,,,
04/01/1986 09:00,,,10.1,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,2,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
05/01/1986 09:00,,,6.7,(vco),,,,,,,,,,,,,,,,,,,,,,,19,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,17.5,(vco),,,,,
06/01/1986 09:00,,,4.8,(vco),,,,,,,,,,,,,,,,,,,,,,,6,(vco),,,,,,,1,(vco),,,,,,,,,,,,,,,7,(vco),,,,,
07/01/1986 09:00,,,4.4,(vco),,,,,,,,,,,,,,,,,,,,,,,20,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,39,(vco),,,,,
08/01/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,12,(vco),,,,,,,31,(vco),,,,,,,,,,,,,,,25,(vco),,,,,
09/01/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,3,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
10/01/1986 09:00,,,4.6,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
11/01/1986 09:00,,,3.7,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,4,(vco),,,,,
12/01/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,2,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
13/01/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
14/01/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,3.5,(vco),,,,,
15/01/1986 09:00,,,9.8,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,7.5,(vco),,,,,
16/01/1986 09:00,,,6.8,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
17/01/1986 09:00,,,3.7,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
18/01/1986 09:00,,,4.3,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
19/01/1986 09:00,,,7.7,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
20/01/1986 09:00,,,3.2,(vco),,,,,,,,,,,,,,,,,,,,,,,1.5,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,5,(vco),,,,,
21/01/1986 09:00,,,9.3,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,4.5,(vco),,,,,
22/01/1986 09:00,,,8.7,(vco),,,,,,,,,,,,,,,,,,,,,,,14,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,7.5,(vco),,,,,
23/01/1986 09:00,,,5.4,(vco),,,,,,,,,,,,,,,,,,,,,,,4.5,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,14,(vco),,,,,
24/01/1986 09:00,,,1.2,(vco),,,,,,,,,,,,,,,,,,,,,,,3,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,8,(vco),,,,,
25/01/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
26/01/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
27/01/1986 09:00,,,5.8,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
28/01/1986 09:00,,,10.7,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,3,(vco),,,,,
29/01/1986 09:00,,,24.4,(vco),,,,,,,,,,,,,,,,,,,,,,,27,(vco),,,,,,,5.8,(vco),,,,,,,,,,,,,,,37,(vco),,,,,
30/01/1986 09:00,,,11.2,(vco),,,,,,,,,,,,,,,,,,,,,,,7,(vco),,,,,,,8.8,(vco),,,,,,,,,,,,,,,16,(vco),,,,,
31/01/1986 09:00,,,4.3,(vco),,,,,,,,,,,,,,,,,,,,,,,11,(vco),,,,,,,1,(vco),,,,,,,,,,,,,,,9.5,(vco),,,,,
01/02/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
02/02/1986 09:00,,,4.3,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
03/02/1986 09:00,,,1.1,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
04/02/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,7,(vco),,,,,,,,,,,,,,,7,(vco),,,,,
05/02/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,2,(vco),,,,,
06/02/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
07/02/1986 09:00,,,3.4,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,1.5,(vco),,,,,
08/02/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,12,(vco),,,,,,,8.8,(vco),,,,,,,,,,,,,,,19.5,(vco),,,,,
09/02/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,1,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
10/02/1986 09:00,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,5,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
11/02/1986 09:00,,,1.2,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,4,(vco),,,,,
12/02/1986 09:00,,,5.1,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
13/02/1986 09:00,,,7.4,(vco),,,,,,,,,,,,,,,,,,,,,,,32.5,(vco),,,,,,,20,(vco),,,,,,,,,,,,,,,52.5,(vco),,,,,
14/02/1986 09:00,,,10.7,(vco),,,,,,,,,,,,,,,,,,,,,,,26,(vco),,,,,,,14.5,(vco),,,,,,,,,,,,,,,25,(vco),,,,,
15/02/1986 09:00,,,15.9,(vco),,,,,,,,,,,,,,,,,,,,,,,18,(vco),,,,,,,2.5,(vco),,,,,,,,,,,,,,,14,(vco),,,,,
16/02/1986 09:00,,,24.6,(vco),,,,,,,,,,,,,,,,,,,,,,,24,(vco),,,,,,,13.7,(vco),,,,,,,,,,,,,,,33.5,(vco),,,,,
17/02/1986 09:00,,,57.2,(vco),,,,,,,,,,,,,,,,,,,,,,,39,(vco),,,,,,,5.5,(vco),,,,,,,,,,,,,,,63.5,(vco),,,,,
18/02/1986 09:00,,,26.7,(vco),,,,,,,,,,,,,,,,,,,,,,,17,(vco),,,,,,,13.3,(vco),,,,,,,,,,,,,,,13,(vco),,,,,
19/02/1986 09:00,,,16.8,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
20/02/1986 09:00,,,10.5,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,,,16.5,(vco),,,,,,,,,,,,,,,0,(vco),,,,,
21/02/1986 09:00,,,6.4,(vco),,,,,,,,,,,,,,,,,,,,,,,26,(vco),,,,,,,17.1,(vco),,,,,,,,,,,,,,,26.5,(vco),,,,,
22/02/1986 09:00,,,12.3,(vco),,,,,,,,,,,,,,,,,,,,,,,16,(vco),,,,,,,3.8,(vco),,,,,,,,,,,,,,,11,(vco),,,,,
23/02/1986 09:00,,,54.4,(vco),,,,,,,,,,,,,,,,,,,,,,,18,(vco),,,,,,,0,(vco),,,,,,,,,,,,,,,36.5,(vco),,,,,
